BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Signes Mengual, Miguel: La comedia de Charles Darwin. Salamanca: Diputación de Salamanca, 1986.","Signes Mengual, Miguel",La comedia de Charles Darwin,1980,Fecha de escritura,Ficción,Escrito,Libro,Teatro,España,,,,"¿puede darse crédito a la mente humana, que se ha ido desarrollando a partir de una mente tan baja como la que poseen los animales inferiores cuando infiere tales grandiosas conclusiones? Si la facultad de razonar no es un don divino, ¿a dónde se puede llegar? Es como un perro especulando sobre el pensamiento de Newton»."
"Britto García, Luis: La misa del esclavo. Buenos Aires: CELCIT, 1983.","Britto García, Luis",La misa del esclavo,1980,Primera edición,Ficción,Escrito,Libro,Teatro,Venezuela,Caribe continental,,"Primer premio concurso Andrés Bello,1980","ANTON — Era mal filósofo, pero buen flautista. (Toma la flauta.) Así como un orden rige la infinita caída de los astros y leyes matemáticas descubiertas por el preclaro Newton gobiernan la parábola atroz de los proyectiles, la música impera sobre las pasiones humanas y ordena las batallas."
"Vallejo, Alfonso: Latidos. Madrid: La Torre, 1980.","Vallejo, Alfonso",Latidos,1980,Primera edición,Ficción,Escrito,Libro,Teatro,España,,,Mayúsculas sin acentuar en el original,"que hacía ese mártir?  Tomarle la temperatura a las niñas con un lápiz, estúpido... (Se limpia la abundante baba que le cae, vidriosa). ¡Todos habían aceptado los parámetros físicos que rigen el universo! ¡Hasta los más atrasados! Primero Galileo... Copérnico... Bien... Bien, pase... Newton... ¡Bien está, lo aceptamos! Nos lo creemos. ¡Pero amigo, Planck...!, cuando Planck, en persona, se devanó los sesos para encontrar su constante, que por eso se llama la constante de Planck, ¡entonces llega esa mierdilla!, ¡llega ese estúpido y dice que es"
"«Una de las características del cine que se hace actualmente en España es su preocupación por el lenguaje. No se trata sólo de una voluntad de trasladar la estética de lo que se habla al ejercicio cinematográfico, sino de reflejar una nueva forma de ser, que en algunos ambientes de la sociedad española se traducen en el propio modo de hablar. Un artículo de Francisco Umbral y unas breves declaraciones de un lingüista y de diversos cineastas recogidas por Bel Carrasco analizan el fenómeno». El País. Madrid: Diario El País, S.A., 1980-11-01.",,El País,1980,Primera edición,No ficción,Escrito,Prensa,"Artes, cultura y espectáculos",España,,,Mayúsculas no acentuadas en el original,"Tigres de papel, Opera prima, La mano negra, incluso Navajeros, a su manera, son películas que uno ha ido viendo inercialmente, hasta que, de pronto, un corolario se desprende de estas visiones sucesivas, algo que cae por su propio peso, como la manzana de Newton, aunque sin, tanta gravedad: ha nacido un cine cheli."
"«Canarias cuenta». El País. Madrid: Diario El País, S.A., 1980-07-20.",,El País,1980,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Mayúsculas no acentuadas en el original,". Prácticamente, todos los países europeos están interesados en situar alguno de sus telescopios en Canarias, dadas las especiales condiciones que reúne el archipiélago y, concretamente, la isla de La Palma. Sólo en esta isla, en el Roque de los Muchachos, van a ser instalados doce telescopios de seis países europeos, incluido el Newton, de 4,2 metros de diámetro, que será uno de los mayores del oriundo en su género."
"«Simple Minds, sencillamente siniestros». El País. Madrid: Diario El País, S.A., 1980-10-25.",,El País,1980,Primera edición,No ficción,Escrito,Prensa,"Artes, cultura y espectáculos",España,,,Mayúsculas no acentuadas en el original,"Bien, bien... Nada menos que Olivia Newton John y la Electric Light Orchestra juntitos en un solo disco. Hacía tiempo que no se daban combinaciones tan placenteras, tan impresionantes, tan sabrosas. El motivo es una película que ya hemos tenido ocasión de ver muchas veces y a cachitos en el Aplauso de marras. Vaya por delante que no tengo el menor interés por"
"Zaragoza, Juan Ramón: Concerto Grosso. Barcelona: Destino, 1981.","Zaragoza, Juan Ramón",Concerto Grosso,1981,Primera edición,Ficción,Escrito,Libro,Novela,España,,,Premio Eugenio Nadal 1980,"todos los campos del ingenio humano, se ha decidido por fin a visitar París desde su voluntario exilio de Ferney. Todos hemos sido testigos estos días del extraordinario afecto que el pueblo le ha profesado, y nos honramos con su asistencia pues sabemos que su mente ágil, que tanto popularizó entre nosotros la física de Newton, está en la actualidad muy interesada por los fenómenos relacionados con el fluido eléctrico."
"Zaragoza, Juan Ramón: Concerto Grosso. Barcelona: Destino, 1981.","Zaragoza, Juan Ramón",Concerto Grosso,1981,Primera edición,Ficción,Escrito,Libro,Novela,España,,,Premio Eugenio Nadal 1980,"— Es lo correcto. Científicos puros —es decir, científicos que vivan con lo que la ciencia les produce—, se podrán contar con los dedos de una mano. Y de algo hay que vivir. Sir Isaac Newton fue Lord Canciller del Tesoro. Y vuestro Lavoisier creo que es recaudador de impuestos."
"Zaragoza, Juan Ramón: Concerto Grosso. Barcelona: Destino, 1981.","Zaragoza, Juan Ramón",Concerto Grosso,1981,Primera edición,Ficción,Escrito,Libro,Novela,España,,,Premio Eugenio Nadal 1980,", ya habremos conseguido una aplicación interesante. Me parece que ese hombre tiene más cabeza que todos ustedes juntos. Pero usted, Adolphe, que sabe cuánto le aprecio, acepte la palabra de este viejo que ya ha vivido mucho: lo de antes sí que era ciencia. ¡Qué cabezas! ¡Qué teorías! Newton, Kepler, Copérnico, Descartes, Spallanzani... hombres que investigaban y descubrían por sí solos toda una rama del saber. Pero ahora, eso que llaman ciencia experimental son juegos de salón, ni más ni menos."
"«L. GUTIÉRREZ JODRA». Gutiérrez Jodrá, L.: Historia de la Química. Madrid: RACEFN, 1981.","Gutiérrez Jodrá, L.",Historia de la Química,1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"En el siglo XVII, con Galileo primero y Newton, (1642-1727), después, alcanza la Física y especialmente la Mecánica la cúspide de su transformación en ciencia desde la época empírica mediante la observación, la medida y la aplicación de las Matemáticas. No ocurre lo mismo con la Química. Los químicos —más bien todavía los alquimistas— siguen persiguiendo los viejos ideales"
"«UN MARCO CONCEPTUAL SOBRE CIENCIA, TECNOLOGÍA Y DESARROLLO». Sagasti, Francisco R.: Ciencia, tecnología y desarrollo latinoamericano. Mxico D.F.: Fondo Cultura Econmica, 1981.","Sagasti, Francisco R.","Ciencia, tecnología y desarrollo latinoamericano",1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,"Artículo publicado en la revista Interciencia, vol 2, nº4 (1997)","los grandes artistas como Da Vinci. Posteriormente, las contribuciones de Copérnico y Galileo sobre el orden celestial ayudaron al triunfo de la razón sobre el dogma y constituyeron un hito en la transición de la religión a la ciencia como sistema para explicar los fenómenos que rodean al ser humano. Por último, la contribución de Newton, que llevó al concepto de un universo previsible y controlable a través de su entendimiento, dio un vuelco radical a la forma de concebir el mundo, dándole sentido al planteamiento baconiano de que el hombre puede dominar la naturaleza entendiéndola y sin hacerle violencia."
"«CIENCIA Y TECNOLOGÍA EN EL DESARROLLO LATINOAMERICANO». Sagasti, Francisco R.: Ciencia, tecnología y desarrollo latinoamericano. Mxico D.F.: Fondo Cultura Econmica, 1981.","Sagasti, Francisco R.","Ciencia, tecnología y desarrollo latinoamericano",1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Los intereses científicos de los jesuitas de San Pablo no se circunscribían a la economía, la agricultura, la geografía y la astronomía. En aquella lejana y somnolienta ciudad existía un grupo de hombres interesados e informados sobre los últimos desarrollos científicos europeos... los estantes de la biblioteca de San Pablo albergaban la Opera Omnia de Newton... los jesuitas de San Pablo recibían y leían... publicaciones francesas (de la Académie des Sciences)... y estaban además conscientes de la existencia y de las actividades de la Akademie der Wissenschaften, que funcionó en Berlín desde 1711 bajo la presidencia de Gottfried Wilhelm von Leibniz... El lector proclive a lo científico tenía también a su"
"Figuero, Javier: UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo. Barcelona: Grijalbo, 1981.","Figuero, Javier","UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo",1981,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,Se ha introducido también el prólogo del autor (IX-XI). No se acentúan las mayúsculas,"que la mayoría de la población cuestiona los problemas políticos en términos progresivamente menos ideológicos (puede que por el «desencanto» ante los acontecimientos de la historia próxima: Afganistán, Camboya, Checoslovaquia, Cuba..., puede que por la parcelación ideológica a que están llevando los nacionalismos, o puede que porque lo que se lleva ahora es Olivia Newton John)."
"Vilalta, Maruxa: Una mujer, dos hombres y un balazo. México: Fondo Cultura Económica, 1989.","Vilalta, Maruxa","Una mujer, dos hombres y un balazo",1981,Fecha de escritura,Ficción,Escrito,Libro,Teatro,México,México y Centroamérica,,"Aunque la obra incluye cuatro piezas cortas, en el presente texto las cuatro tienen relación con otros cuadros, por tanto la tratamos como una única obra. Obra en diez cuadros.","y teniendo como  música sólo Radio Universidad, en el ochocientos sesenta del cuadrante. Quiero hacer el amor contigo a la luz de la luna dorada y ardiente, sobre la hierba donde copulan los escarabajos, mientras en el cuarto de al lado Einstein está ocupado en resolver su teoría de la relatividad. Quiero a Newton y su manzana y la Constitución Federal de Washington y la Guerra de los Treinta años para ponerlas a tus pies. Quiero ser para ti el microbio que mate a la penicilina, el bacilo que envenene a toda la Vía Láctea, el policía de tránsito que interrumpe la función de cine cuando él le va a clavar"
"«El Instituto de Astrofísica de Canarias, primer centro internacionalizado de España». ABC. Madrid: Prensa Española, S.A., 1982-05-14.",,ABC,1982,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Mayúsculas no acentuadas en el original,"Ya están montados y en funcionamiento los dos primeros telescopios suecos, y la instalación de uno inglés, el Newton, de 2,5 metros de diámetro, está a punto de finalizar y se espera que pueda funciones en septiembre del año próximo. Por el acuerdo de 1979 los Gobiernos europeos no sólo se comprometieron a financiar todos los gastos de instalación de los telescopios, sino también a contribuir a su mantenimiento."
"«EL TIEMPO DE CADA UNO». ABC. Madrid: Prensa Española, S.A., 1982-12-26.",,ABC,1982,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",España,,,Mayúsculas no acentuadas en el original,"visión pesimista del Universo. Fue una transposición de la enseñanza técnica a la especulación metafísica y la primera intuición que sentí de la identidad sintética del pensamiento del hombre. Luego las lecturas me llevaron a otras vertientes culturales y comprendí hasta qué punto el problema del tiempo había incidido en los grandes físicos como Newton y Einstein, en los filósofos modernos como Bergson y en los novelistas desde Proust a Joyce, pasando por Faulkner y Gide. Ilya Prigogine, el autor de la «Nueva alianza», a quien conocí y escuché hace pocos años, me impresionó por su propósito de integrar en un redescubrimiento del concepto del"
