BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"«D. MARAVALL CASESNOVES». Maravall, D.: Conmemoración del centenario de Einstein. Madrid: RACEFN, 1987.","Maravall, D.",Conmemoración del centenario de Einstein,1987,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"También se cumple este año el centenario del nacimiento de Otto Hahn, descubridor de la fisión del uranio, lo que podría ser motivo de una conferencia sobre Einstein y su célebre carta al presidente Roosevelt para la fabricación de la primera bomba atómica. En definitiva, el tema de Einstein es un filón inagotable."
"«ANTONIO GARCIA-BELLIDO». García-Bellido, Antonio: Historia de la Genética. Madrid: RACFEN, 1987.","García-Bellido, Antonio",Historia de la Genética,1987,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"desde el tiempo de los filósofos jónicos y en particular desde Hipócrates, en el siglo V antes de la Era. El problema de la constancia en las formas heredadas va inmediatamente asociado al de su generación durante el desarrollo. Constituye un problema porque los organismos —al menos los multicelulares— no se reproducen por fisión de formas adultas sino que éstas surgen de otras más simples por un proceso que conlleva un aumento de complejidad. El parecido no es sólo entre individuos adultos sino entre los embriones de la misma especie. El que las especies contengan formas discontinuas, la similaridad entre individuos, la regularidad de su desarrollo, son hechos que"
"«EMILIANO AGUIRRE». Aguirre, Emiliano: Historia de la Paleontología. Madrid: RACEFN, 1988.","Aguirre, Emiliano",Historia de la Paleontología,1987,Fecha de escritura,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"cometerse en las décadas jóvenes de la Paleantropología. No es éste el momento de extendernos en explicar los fundamentos, márgenes y condiciones de operatividad de métodos como el potasio/argón, argón radiactivo/argón atmosférico, serie isotópica del Uranio sobre radiaciones Alfa y sobre radiaciones Gamma (no destructivo este último), las trazas de fisión, la resonancia paramagnética de electrones, la termoluminiscencia. Basta al propósito de esta crónica mencionar, sin discutirlos, el tipo de correlación que puede alcanzarse con ayuda de las inversiones de polaridad magnética, las posibilidades y control de las correlaciones basadas en el registro faunístico, en los procesos cársticos y en la"
"Azúa, Félix de: Diario de un hombre humillado. Barcelona: Anagrama, 1991.","Azúa, Félix de",Diario de un hombre humillado,1987,Primera edición,Ficción,Escrito,Libro,Novela,España,,,Premio Herralde de novela 1987,". Cosa increíble. Es una voz rotunda, aunque diminuta. Produce un sonido PEQUEÑO, como las radios japonesas calculadas para oídos reducidos; su potencia puede ser muy grande (¡ensordecedora!), pero en cualquier caso es una pequeñez potente. Otros casos: la hormiga forzuda, superratón, Terry y restantes metáforas de la fisión atómica. Lo muy pequeño con muchísimo ruido."
"Azúa, Félix de: Diario de un hombre humillado. Barcelona: Anagrama, 1991.","Azúa, Félix de",Diario de un hombre humillado,1987,Primera edición,Ficción,Escrito,Libro,Novela,España,,,Premio Herralde de novela 1987,"Segundo esbozo. Pero sin litttteratttura. ¿Puedo escapar de la literatura? Segundo esbozo. Paréntesis. De todos modos voy siendo cada vez más consciente de que mi núcleo está en plena fisión. Soy la bomba atómica. No sólo por esta irresistible ascensión a la literatura, sino también y sobre todo por haber abandonado la confianza en los aspectos militares de mi carácter, los cuales habían conseguido —ya que no otra cosa— mantenerme con vida, estos últimos meses, afiliado a la guerrilla de la banalidad"
"Derbez, Alain: Los usos de la radio. México D.F.: Joaquín Mortiz, 1988.","Derbez, Alain",Los usos de la radio,1988,Primera edición,Ficción,Escrito,Libro,Relato,México,México y Centroamérica,,,"azules arcángeles garrote en mano buscan a los culpables del portazo. Los celestes vengadores tunden a los menos avispados aunque éstos traigan en la mano su boleto legitimador. A todos resulta claro que en un campo minado las razones no importan, sólo la agilidad, la capacidad personal para driblar las embestidas. Somos átomos en fisión huyendo de la tira, mole pringando el mantel."
"«Hay un programa de la CE sobre el cierre de estas instalaciones». ABC. Madrid: Prensa Española, S.A., 1989-05-05.",,ABC,1989,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Mayúsculas no acentuadas en el original,"Luis Miralles, asesor de la Dirección General de Política Tecnológica del Ministerio de Industria y Energía, cuya responsable es Regina Revilla, eludió el compromiso de responder a la pregunta formulada por ABC, en relación con uno de los programas marco comunitario de fisión nuclear, que contempla «el desmantelamiento o cierre de instalaciones nucleares». Este programa, de cinco años, se inició el primero de enero de este año con una financiación de 31,5 millones de ecus (más de cuatro mil millones de pesetas)."
"«DARIO MARAVALL CASESNOVES». Maravall Casesnoves, Darío: Historia de la Ciencia Estadística. Madrid: RACEFN, 1989.","Maravall Casesnoves, Darío",Historia de la Ciencia Estadística,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Las reacciones en cadena son del dominio público desde el advenimiento de las armas atómicas y nucleares. Las más conocidas son las que se producen en la fisión del Uranio o del Plutonio, inducidas por un neutrón, el núcleo se rompe en dos o más fragmentos con liberación de algunos neutrones que continuan la reacción. Los procesos estocásticos de ramificación son un método eficaz para investigar las reacciones en cadena. Este tipo de reacciones en cadena no es el único; la"
"«La botella de Utah». El País. Madrid: Diario El País, S.A., 1989-06-01.",,El País,1989,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,,"damos cuenta de que el uranio no puede estallar formando bario"". Sin embargo, el núcleo de uranio realmente reventaba. El 16 de enero de 1939, Lisa Meitner enviaba un artículo a la revista británica Nature que llevaba por título Un nuevo tipo de reacción nuclear. Por analogía con la división celular, dicho proceso se denominó fisión nuclear. Fue el comienzo de una nueva etapa tecnológica. Unos cuantos años antes, en 1905, había caído uno de los grandes axiomas de la química, la indivisibilidad del átomo. Recordemos que átomo en griego significa indivisible. Cuando Soddy se dio cuenta por primera vez de la transmutación del átomo le dijo"
"«La botella de Utah». El País. Madrid: Diario El País, S.A., 1989-06-01.",,El País,1989,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,,"– Una fuente más segura que la energía nuclear de fisión, por cuanto la reacción es más fácil de detener. Sin embargo, situándonos en tiempo presente, sin hacer prógnosis del futuro, podemos hablar de lo que nos está aportando aquí y ahora el suceso Fleischman-Pons. De momento, y no es baladí al oír la palabra fusión, por una vez no pensamos"
"Fernández Martínez, Víctor M.: Teoría y método de la arqueología. Madrid: Síntesis, 1994.","Fernández Martínez, Víctor M.",Teoría y método de la arqueología,1990,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,,"elementos químicos tienen al menos un isótopo radiactivo, que se está formando y desapareciendo continuamente, manteniendo constante su porcentaje en el conjunto del planeta. En muchos de los isótopos artificiales, y algunos de los naturales, la masa acumulada es tal que produce no la expulsión de unas pocas partículas sino la ruptura o fisión del núcleo en dos o más partes, lo cual es utilizado en la energía nuclear, militar o pacífica."
"Fernández Martínez, Víctor M.: Teoría y método de la arqueología. Madrid: Síntesis, 1994.","Fernández Martínez, Víctor M.",Teoría y método de la arqueología,1990,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,,"todos estos problemas parecen ya resueltos, y el método ha vuelto a recuperar su prestigio. Las mediciones recientes de la capa KBS han dado fechas coincidentes utilizando métodos distintos: 1.80 ( 0.1, 1.89 ( 0,01 millones con el K/Ar en dos laboratorios diferentes, y 1.87 ( 0.04 millones con el método de las Huellas de Fisión, que luego veremos. (Por lo tanto, de momento no se han encontrado restos de Homo más antiguos de 2 millones de años, y el Australopithecus puede ser nuestro antepasado perfectamente). En Hadar, la capa BKT-2 ha sido fechada en 2.93 ( 0.11 millones de años, y los restos de Australopithecus afarensis, entre"
"Fernández Martínez, Víctor M.: Teoría y método de la arqueología. Madrid: Síntesis, 1994.","Fernández Martínez, Víctor M.",Teoría y método de la arqueología,1990,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,,6.6. Las Huellas de Fisión
"Fernández Martínez, Víctor M.: Teoría y método de la arqueología. Madrid: Síntesis, 1994.","Fernández Martínez, Víctor M.",Teoría y método de la arqueología,1990,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,,"De nuevo aparece aquí el uranio, cuya fisión deja huellas en las estructuras cristalinas a velocidad constante. El método también está relacionado con la Termoluminiscencia, pues estas fisiones provocan en parte las irregularidades cristalinas donde quedan atrapados los electrones que aquélla mide. Se emplea para fechar cristales volcánicos (piedra pómez, obsidiana) y cristal y cerámica hechos por el hombre. Su alcance"
